index,Package,Vulnerability,OS,Package_Version
2187,openssl,CVE-2018-0737,debian:10,1.1.0h-3
2188,openssl,CVE-2009-1386,debian:10,0.9.8k-1
2189,openssl,CVE-2006-2937,debian:10,0.9.8c-2
2190,openssl,CVE-2011-4577,debian:10,1.0.0f-1
2191,openssl,CVE-2014-3566,debian:10,1.0.1j-1
2192,openssl,CVE-2002-0655,debian:10,0.9.6e-1
2193,openssl,CVE-2016-2177,debian:10,1.0.2i-1
2194,openssl,CVE-2014-0076,debian:10,1.0.1g-1
2195,openssl,CVE-2015-1790,debian:10,1.0.2b-1
2196,openssl,CVE-2014-3569,debian:10,1.0.1k-1
2197,openssl,CVE-2018-0735,debian:10,1.1.1a-1
2198,openssl,CVE-2005-2946,debian:10,0.9.8-1
2199,openssl,CVE-2005-2969,debian:10,0.9.8-3
2200,openssl,CVE-2009-2409,debian:10,0.9.8k-4
2201,openssl,CVE-2016-8610,debian:10,1.0.2j-1
2202,openssl,CVE-2011-4576,debian:10,1.0.0f-1
2203,openssl,CVE-2015-3194,debian:10,1.0.2e-1
2204,openssl,CVE-2011-5095,debian:10,0.9.8a-1
2205,openssl,CVE-2015-0209,debian:10,1.0.1k-2
2206,openssl,CVE-2012-2333,debian:10,1.0.1c-1
2207,openssl,CVE-2012-2686,debian:10,1.0.1e-1
2208,openssl,CVE-2006-2940,debian:10,0.9.8c-2
2209,openssl,CVE-2015-0293,debian:10,1.0.0c-2
2210,openssl,CVE-2012-1165,debian:10,1.0.0h-1
2211,openssl,CVE-2014-3568,debian:10,1.0.1j-1
2212,openssl,CVE-2011-4108,debian:10,1.0.0f-1
2213,openssl,CVE-2007-4995,debian:10,0.9.8f-1
2214,openssl,CVE-2011-4619,debian:10,1.0.0h-1
2215,openssl,CVE-2016-7054,debian:10,1.1.0c-1
2216,openssl,CVE-2002-0656,debian:10,0.9.6e-1
2217,openssl,CVE-2019-1559,debian:10,1.1.0b-2
2218,openssl,CVE-2015-3193,debian:10,1.0.2e-1
2219,openssl,CVE-2014-3513,debian:10,1.0.1j-1
2220,openssl,CVE-2007-5135,debian:10,0.9.8e-9
2221,openssl,CVE-2012-0050,debian:10,1.0.0g-1
2222,openssl,CVE-2015-1794,debian:10,1.0.2e-1
2223,openssl,CVE-2014-3570,debian:10,1.0.1k-1
2224,openssl,CVE-2016-6302,debian:10,1.0.2i-1
2225,openssl,CVE-2014-3470,debian:10,1.0.1h-1
2226,openssl,CVE-2016-7055,debian:10,1.1.0c-1
2227,openssl,CVE-2013-6450,debian:10,1.0.1e-5
2228,openssl,CVE-2006-3738,debian:10,0.9.8c-2
2229,openssl,CVE-2009-4355,debian:10,0.9.8k-8
2230,openssl,CVE-2006-7250,debian:10,1.0.0h-1
2231,openssl,CVE-2010-2939,debian:10,0.9.8o-2
2232,openssl,CVE-2018-0739,debian:10,1.1.0h-1
2233,openssl,CVE-2012-2110,debian:10,1.0.1a-1
2234,openssl,CVE-2014-0195,debian:10,1.0.1h-1
2235,openssl,CVE-2016-0703,debian:10,1.0.0c-2
2236,openssl,CVE-2016-7056,debian:10,1.0.2a-1
2237,openssl,CVE-2016-2109,debian:10,1.0.2h-1
2238,openssl,CVE-2012-0027,debian:10,1.0.0f-1
2239,openssl,CVE-2018-5407,debian:10,1.1.1~~pre9-1
2240,openssl,CVE-2011-3207,debian:10,1.0.0e-1
2241,openssl,CVE-2015-1788,debian:10,1.0.2b-1
2242,openssl,CVE-2016-2180,debian:10,1.0.2i-1
2243,openssl,CVE-2008-5077,debian:10,0.9.8g-15
2244,openssl,CVE-2015-0289,debian:10,1.0.1k-2
2245,openssl,CVE-2014-3510,debian:10,1.0.1i-1
2246,openssl,CVE-2010-3864,debian:10,0.9.8o-3
2247,openssl,CVE-2004-0112,debian:10,0.9.7d-1
2248,openssl,CVE-2016-2842,debian:10,1.0.2g-1
2249,openssl,CVE-2014-0198,debian:10,1.0.1g-4
2250,openssl,CVE-2019-1547,debian:10,#MAXV#
2251,openssl,CVE-2019-1563,debian:10,#MAXV#
2252,openssl,CVE-2019-1549,debian:10,#MAXV#
2253,openssl,CVE-2019-1563,debian:10,#MAXV#
2254,openssl,CVE-2019-1547,debian:10,#MAXV#
2255,openssl,CVE-2019-1549,debian:10,#MAXV#
2256,openssl,CVE-2019-1563,debian:10,#MAXV#
2257,openssl,CVE-2019-1549,debian:10,#MAXV#
2258,openssl,CVE-2019-1547,debian:10,#MAXV#
2259,openssl,CVE-2019-1563,debian:10,1.1.1d-0+deb10u1
2260,openssl,CVE-2019-1549,debian:10,1.1.1d-0+deb10u1
2261,openssl,CVE-2019-1547,debian:10,1.1.1d-0+deb10u1
2262,openssl,CVE-2010-4180,debian:unstable,0.9.8o-4
2263,openssl,CVE-2014-3566,debian:unstable,1.0.1j-1
2264,openssl,CVE-2002-0657,debian:unstable,0.9.6e-1
2265,openssl,CVE-2016-6303,debian:unstable,1.0.2i-1
2266,openssl,CVE-2019-1543,debian:unstable,1.1.1c-1
2267,openssl,CVE-2014-0195,debian:unstable,1.0.1h-1
2268,openssl,CVE-2015-1788,debian:unstable,1.0.2b-1
2269,openssl,CVE-2017-3738,debian:unstable,1.1.0h-1
2270,openssl,CVE-2006-7250,debian:unstable,1.0.0h-1
2271,openssl,CVE-2016-6304,debian:unstable,1.0.2i-1
2272,openssl,CVE-2016-2109,debian:unstable,1.0.2h-1
2273,openssl,CVE-2007-5135,debian:unstable,0.9.8e-9
2274,openssl,CVE-2013-4353,debian:unstable,1.0.1f-1
2275,openssl,CVE-2016-2180,debian:unstable,1.0.2i-1
2276,openssl,CVE-2017-3731,debian:unstable,1.1.0d-1
2277,openssl,CVE-2016-2105,debian:unstable,1.0.2h-1
2278,openssl,CVE-2006-2937,debian:unstable,0.9.8c-2
2279,openssl,CVE-2004-0112,debian:unstable,0.9.7d-1
2280,openssl,CVE-2015-1791,debian:unstable,1.0.2b-1
2281,openssl,CVE-2015-0288,debian:unstable,1.0.1k-2
2282,openssl,CVE-2011-4576,debian:unstable,1.0.0f-1
2283,openssl,CVE-2018-0739,debian:unstable,1.1.0h-1
2284,openssl,CVE-2003-0147,debian:unstable,0.9.7b-1
2285,openssl,CVE-2009-2409,debian:unstable,0.9.8k-4
2286,openssl,CVE-2003-0078,debian:unstable,0.9.7a-1
2287,openssl,CVE-2012-4929,debian:unstable,1.0.1e-5
2288,openssl,CVE-2016-0705,debian:unstable,1.0.2g-1
2289,openssl,CVE-2011-4354,debian:unstable,0.9.8o-4squeeze3
2290,openssl,CVE-2010-0928,debian:unstable,#MAXV#
2291,openssl,CVE-2014-3512,debian:unstable,1.0.1i-1
2292,openssl,CVE-2014-3509,debian:unstable,1.0.1i-1
2293,openssl,CVE-2015-1789,debian:unstable,1.0.2b-1
2294,openssl,CVE-2016-2177,debian:unstable,1.0.2i-1
2295,openssl,CVE-2015-0286,debian:unstable,1.0.1k-2
2296,openssl,CVE-2010-2939,debian:unstable,0.9.8o-2
2297,openssl,CVE-2004-0975,debian:unstable,0.9.7e-3
2298,openssl,CVE-2016-7055,debian:unstable,1.1.0c-1
2299,openssl,CVE-2003-0131,debian:unstable,0.9.7b-1
2300,openssl,CVE-2011-5095,debian:unstable,0.9.8a-1
2301,openssl,CVE-2014-8275,debian:unstable,1.0.1k-1
2302,openssl,CVE-2006-3738,debian:unstable,0.9.8c-2
2303,openssl,CVE-2014-3505,debian:unstable,1.0.1i-1
2304,openssl,CVE-2011-4109,debian:unstable,1.0.0c-1
2305,openssl,CVE-2016-0800,debian:unstable,1.0.0c-2
2306,openssl,CVE-2012-0027,debian:unstable,1.0.0f-1
2307,openssl,CVE-2013-0166,debian:unstable,1.0.1e-1
2308,openssl,CVE-2016-8610,debian:unstable,1.0.2j-1
2309,openssl,CVE-2011-4577,debian:unstable,1.0.0f-1
2310,openssl,CVE-2009-1379,debian:unstable,0.9.8k-1
2311,openssl,CVE-2014-3567,debian:unstable,1.0.1j-1
2312,openssl,CVE-2017-3736,debian:unstable,1.1.0g-1
2313,openssl,CVE-2014-0076,debian:unstable,1.0.1g-1
2314,openssl,CVE-2014-3506,debian:unstable,1.0.1i-1
2315,openssl,CVE-2016-7056,debian:unstable,1.0.2a-1
2316,openssl,CVE-2011-4619,debian:unstable,1.0.0h-1
2317,openssl,CVE-2009-1386,debian:unstable,0.9.8k-1
2318,openssl,CVE-2016-6302,debian:unstable,1.0.2i-1
2319,openssl,CVE-2016-2107,debian:unstable,1.0.2h-1
2320,openssl,CVE-2009-1378,debian:unstable,0.9.8k-1
2321,openssl,CVE-2009-0590,debian:unstable,0.9.8g-16
2322,openssl,CVE-2003-0544,debian:unstable,0.9.7c
2323,openssl,CVE-2009-1387,debian:unstable,0.9.8k-2
2324,openssl,CVE-2016-0702,debian:unstable,1.0.2g-1
2325,openssl,CVE-2004-0081,debian:unstable,0.9.6d-1
2326,openssl,CVE-2012-2110,debian:unstable,1.0.1a-1
2327,openssl,CVE-2013-6450,debian:unstable,1.0.1e-5
2328,openssl,CVE-2002-0655,debian:unstable,0.9.6e-1
2329,openssl,CVE-2012-2333,debian:unstable,1.0.1c-1
2330,openssl,CVE-2016-0704,debian:unstable,1.0.0c-2
2331,openssl,CVE-2006-4339,debian:unstable,0.9.8b-3
2332,openssl,CVE-2003-0545,debian:unstable,0.9.7c
2333,openssl,CVE-2006-2940,debian:unstable,0.9.8c-2
2334,openssl,CVE-2016-2181,debian:unstable,1.0.2i-1
2335,openssl,CVE-2017-3730,debian:unstable,1.1.0d-1
2336,openssl,CVE-2011-4108,debian:unstable,1.0.0f-1
2337,openssl,CVE-2015-0209,debian:unstable,1.0.1k-2
2338,openssl,CVE-2015-0293,debian:unstable,1.0.0c-2
2339,openssl,CVE-2009-3245,debian:unstable,0.9.8m-1
2340,openssl,CVE-2009-4355,debian:unstable,0.9.8k-8
2341,openssl,CVE-2015-0289,debian:unstable,1.0.1k-2
2342,openssl,CVE-2018-0735,debian:unstable,1.1.1a-1
2343,openssl,CVE-2014-3470,debian:unstable,1.0.1h-1
2344,openssl,CVE-2018-0737,debian:unstable,1.1.0h-3
2345,openssl,CVE-2015-1792,debian:unstable,1.0.2b-1
2346,openssl,CVE-2009-5146,debian:unstable,0.9.8k-1
2347,openssl,CVE-2016-2108,debian:unstable,1.0.2c-1
2348,openssl,CVE-2016-2106,debian:unstable,1.0.2h-1
2349,openssl,CVE-2015-3196,debian:unstable,1.0.2d-1
2350,openssl,CVE-2012-2686,debian:unstable,1.0.1e-1
2351,openssl,CVE-2016-0701,debian:unstable,1.0.2f-2
2352,openssl,CVE-2014-0224,debian:unstable,1.0.1h-1
2353,openssl,CVE-2005-2946,debian:unstable,0.9.8-1
2354,openssl,CVE-2014-8176,debian:unstable,1.0.1h-1
2355,openssl,CVE-2016-0797,debian:unstable,1.0.2g-1
2356,openssl,CVE-2009-1377,debian:unstable,0.9.8k-1
2357,openssl,CVE-2016-7052,debian:unstable,1.0.2j-1
2358,openssl,CVE-2015-1794,debian:unstable,1.0.2e-1
2359,openssl,CVE-2011-1945,debian:unstable,1.0.0e-1
2360,openssl,CVE-2016-2182,debian:unstable,1.0.2i-1
2361,openssl,CVE-2006-4343,debian:unstable,0.9.8c-2
2362,openssl,CVE-2018-5407,debian:unstable,1.1.1~~pre9-1
2363,openssl,CVE-2014-3572,debian:unstable,1.0.1k-1
2364,openssl,CVE-2011-3210,debian:unstable,1.0.0e-1
2365,openssl,CVE-2011-0014,debian:unstable,0.9.8o-5
2366,openssl,CVE-2018-0733,debian:unstable,1.1.0h-1
2367,openssl,CVE-2016-2179,debian:unstable,1.0.2i-1
2368,openssl,CVE-2009-0653,debian:unstable,0.9.8-1
2369,openssl,CVE-2015-0287,debian:unstable,1.0.1k-2
2370,openssl,CVE-2016-7054,debian:unstable,1.1.0c-1
2371,openssl,CVE-2010-3864,debian:unstable,0.9.8o-3
2372,openssl,CVE-2014-5139,debian:unstable,1.0.1i-1
2373,openssl,CVE-2009-3555,debian:unstable,0.9.8k-6
2374,openssl,CVE-2003-0543,debian:unstable,0.9.7c
2375,openssl,CVE-2014-3507,debian:unstable,1.0.1i-1
2376,openssl,CVE-2010-0740,debian:unstable,0.9.8n-1
2377,openssl,CVE-2014-3570,debian:unstable,1.0.1k-1
2378,openssl,CVE-2016-0798,debian:unstable,1.0.2g-1
2379,openssl,CVE-2017-3732,debian:unstable,1.1.0d-1
2380,openssl,CVE-2008-0166,debian:unstable,0.9.8g-9
2381,openssl,CVE-2002-1568,debian:unstable,0.9.6g-1
2382,openssl,CVE-2015-0205,debian:unstable,1.0.1k-1
2383,openssl,CVE-2010-5298,debian:unstable,1.0.1g-3
2384,openssl,CVE-2016-0703,debian:unstable,1.0.0c-2
2385,openssl,CVE-2015-4000,debian:unstable,1.0.2b-1
2386,openssl,CVE-2014-3508,debian:unstable,1.0.1i-1
2387,openssl,CVE-2015-3194,debian:unstable,1.0.2e-1
2388,openssl,CVE-2015-3193,debian:unstable,1.0.2e-1
2389,openssl,CVE-2007-6755,debian:unstable,#MAXV#
2390,openssl,CVE-2008-5077,debian:unstable,0.9.8g-15
2391,openssl,CVE-2018-0734,debian:unstable,1.1.1a-1
2392,openssl,CVE-2016-0799,debian:unstable,1.0.2g-1
2393,openssl,CVE-2019-1559,debian:unstable,1.1.0b-2
2394,openssl,CVE-2014-3568,debian:unstable,1.0.1j-1
2395,openssl,CVE-2008-0891,debian:unstable,0.9.8g-10.1
2396,openssl,CVE-2014-3510,debian:unstable,1.0.1i-1
2397,openssl,CVE-2014-3569,debian:unstable,1.0.1k-1
2398,openssl,CVE-2014-3511,debian:unstable,1.0.1i-1
2399,openssl,CVE-2011-3207,debian:unstable,1.0.0e-1
2400,openssl,CVE-2015-0206,debian:unstable,1.0.1k-1
2401,openssl,CVE-2015-3195,debian:unstable,1.0.2e-1
2402,openssl,CVE-2000-1254,debian:unstable,0.9.6-1
2403,openssl,CVE-2015-1790,debian:unstable,1.0.2b-1
2404,openssl,CVE-2014-3571,debian:unstable,1.0.1k-1
2405,openssl,CVE-2005-2969,debian:unstable,0.9.8-3
2406,openssl,CVE-2017-3737,debian:unstable,1.1.0b-2
2407,openssl,CVE-2014-0221,debian:unstable,1.0.1h-1
2408,openssl,CVE-2013-6449,debian:unstable,1.0.1e-5
2409,openssl,CVE-2016-2178,debian:unstable,1.0.2i-1
2410,openssl,CVE-2012-1165,debian:unstable,1.0.0h-1
2411,openssl,CVE-2015-7575,debian:unstable,1.0.1f-1
2412,openssl,CVE-2016-6306,debian:unstable,1.0.2i-1
2413,openssl,CVE-2016-7053,debian:unstable,1.1.0c-1
2414,openssl,CVE-2014-3513,debian:unstable,1.0.1j-1
2415,openssl,CVE-2010-0742,debian:unstable,1.0.0e-1
2416,openssl,CVE-2018-0732,debian:unstable,1.1.1-1
2417,openssl,CVE-2008-1672,debian:unstable,0.9.8g-10.1
2418,openssl,CVE-2014-0160,debian:unstable,1.0.1g-1
2419,openssl,CVE-2017-3735,debian:unstable,1.1.0g-1
2420,openssl,CVE-2007-3108,debian:unstable,0.9.8e-6
2421,openssl,CVE-2015-0204,debian:unstable,1.0.1k-1
2422,openssl,CVE-2015-0292,debian:unstable,1.0.1h-1
2423,openssl,CVE-2017-3733,debian:unstable,1.1.0e-1
2424,openssl,CVE-2013-0169,debian:unstable,1.0.1e-1
2425,openssl,CVE-2012-0050,debian:unstable,1.0.0g-1
2426,openssl,CVE-2015-3197,debian:unstable,1.0.0c-2
2427,openssl,CVE-2008-7270,debian:unstable,0.9.8k-1
2428,openssl,CVE-2004-0079,debian:unstable,0.9.7d-1
2429,openssl,CVE-2012-0884,debian:unstable,1.0.0h-1
2430,openssl,CVE-2016-2842,debian:unstable,1.0.2g-1
2431,openssl,CVE-2002-0659,debian:unstable,0.9.6e-1
2432,openssl,CVE-2014-0198,debian:unstable,1.0.1g-4
2433,openssl,CVE-2015-1793,debian:unstable,1.0.2d-1
2434,openssl,CVE-2002-0656,debian:unstable,0.9.6e-1
2435,openssl,CVE-2007-4995,debian:unstable,0.9.8f-1
2436,openssl,CVE-2019-1549,debian:unstable,#MAXV#
2437,openssl,CVE-2019-1547,debian:unstable,#MAXV#
2438,openssl,CVE-2019-1563,debian:unstable,#MAXV#
2439,openssl,CVE-2019-1549,debian:unstable,#MAXV#
2440,openssl,CVE-2019-1547,debian:unstable,#MAXV#
2441,openssl,CVE-2019-1563,debian:unstable,#MAXV#
2442,openssl,CVE-2019-1563,debian:unstable,#MAXV#
2443,openssl,CVE-2019-1547,debian:unstable,#MAXV#
2444,openssl,CVE-2019-1549,debian:unstable,#MAXV#
2445,openssl,CVE-2019-1547,debian:unstable,1.1.1d-1
2446,openssl,CVE-2019-1549,debian:unstable,1.1.1d-1
2447,openssl,CVE-2019-1563,debian:unstable,1.1.1d-1
2448,openssl,CVE-2016-2183,ubuntu:17.10,1.0.2g-1ubuntu9
2449,openssl,CVE-2014-3568,ubuntu:17.10,1.0.1f-1ubuntu9
2450,openssl,CVE-2016-2105,ubuntu:17.10,1.0.2g-1ubuntu5
2451,openssl,CVE-2015-1789,ubuntu:17.10,1.0.2c-1ubuntu1
2452,openssl,CVE-2015-1792,ubuntu:17.10,1.0.2c-1ubuntu1
2453,openssl,CVE-2018-0737,ubuntu:17.10,1.0.2g-1ubuntu13.6
2454,openssl,CVE-2015-0293,ubuntu:17.10,1.0.1f-1ubuntu11
2455,openssl,CVE-2015-0289,ubuntu:17.10,1.0.1f-1ubuntu11
2456,openssl,CVE-2016-2108,ubuntu:17.10,1.0.2g-1ubuntu5
2457,openssl,CVE-2015-1790,ubuntu:17.10,1.0.2c-1ubuntu1
2458,openssl,CVE-2014-3506,ubuntu:17.10,1.0.1f-1ubuntu7
2459,openssl,CVE-2016-2842,ubuntu:17.10,1.0.2g-1ubuntu2
2460,openssl,CVE-2018-0739,ubuntu:17.10,1.0.2g-1ubuntu13.4
2461,openssl,CVE-2016-6302,ubuntu:17.10,1.0.2g-1ubuntu9
2462,openssl,CVE-2016-2177,ubuntu:17.10,1.0.2g-1ubuntu9
2463,openssl,CVE-2018-0732,ubuntu:17.10,1.0.2g-1ubuntu13.6
2464,openssl,CVE-2016-2180,ubuntu:17.10,1.0.2g-1ubuntu9
2465,openssl,CVE-2016-6304,ubuntu:17.10,1.0.2g-1ubuntu9
2466,openssl,CVE-2016-2107,ubuntu:17.10,1.0.2g-1ubuntu5
2467,openssl,CVE-2015-0286,ubuntu:17.10,1.0.1f-1ubuntu11
2468,openssl,CVE-2014-3508,ubuntu:17.10,1.0.1f-1ubuntu7
2469,openssl,CVE-2015-0204,ubuntu:17.10,1.0.1f-1ubuntu10
2470,openssl,CVE-2017-3735,ubuntu:17.10,1.0.2g-1ubuntu13.2
2471,openssl,CVE-2014-3566,ubuntu:17.10,1.0.1f-1ubuntu9
2472,openssl,CVE-2016-8610,ubuntu:17.10,1.0.2g-1ubuntu11
2473,openssl,CVE-2018-0495,ubuntu:17.10,1.0.2g-1ubuntu13.6
2474,openssl,CVE-2016-2179,ubuntu:17.10,1.0.2g-1ubuntu9
2475,openssl,CVE-2014-8275,ubuntu:17.10,1.0.1f-1ubuntu10
2476,openssl,CVE-2017-3731,ubuntu:17.10,1.0.2g-1ubuntu11
2477,openssl,CVE-2016-2109,ubuntu:17.10,1.0.2g-1ubuntu5
2478,openssl,CVE-2015-0287,ubuntu:17.10,1.0.1f-1ubuntu11
2479,openssl,CVE-2014-3567,ubuntu:17.10,1.0.1f-1ubuntu9
2480,openssl,CVE-2017-3736,ubuntu:17.10,1.0.2g-1ubuntu13.2
2481,openssl,CVE-2015-1791,ubuntu:17.10,1.0.2c-1ubuntu1
2482,openssl,CVE-2016-6306,ubuntu:17.10,1.0.2g-1ubuntu9
2483,openssl,CVE-2014-3572,ubuntu:17.10,1.0.1f-1ubuntu10
2484,openssl,CVE-2016-2182,ubuntu:17.10,1.0.2g-1ubuntu9
2485,openssl,CVE-2015-3195,ubuntu:17.10,1.0.2e-1ubuntu1
2486,openssl,CVE-2017-3738,ubuntu:17.10,1.0.2g-1ubuntu13.3
2487,openssl,CVE-2016-2106,ubuntu:17.10,1.0.2g-1ubuntu5
2488,openssl,CVE-2015-0209,ubuntu:17.10,1.0.1f-1ubuntu11
2489,openssl,CVE-2015-0292,ubuntu:17.10,1.0.1f-1ubuntu11
2490,openssl,CVE-2016-6303,ubuntu:17.10,1.0.2g-1ubuntu9
2491,openssl,CVE-2014-3505,ubuntu:17.10,1.0.1f-1ubuntu7
2492,openssl,CVE-2014-3507,ubuntu:17.10,1.0.1f-1ubuntu7
2493,openssl,CVE-2014-3510,ubuntu:17.10,1.0.1f-1ubuntu7
2494,openssl,CVE-2016-2178,ubuntu:17.10,1.0.2g-1ubuntu9
2495,openssl,CVE-2015-1788,ubuntu:17.10,1.0.2c-1ubuntu1
2496,openssl,CVE-2016-0797,ubuntu:17.10,1.0.2g-1ubuntu2
2497,openssl,CVE-2014-3569,ubuntu:17.10,1.0.1f-1ubuntu10
2498,openssl,CVE-2016-2181,ubuntu:17.10,1.0.2g-1ubuntu9
2499,openssl,CVE-2015-0288,ubuntu:17.10,1.0.1f-1ubuntu11
2500,openssl,CVE-2014-3570,ubuntu:17.10,1.0.1f-1ubuntu10
2501,openssl,CVE-2016-0702,ubuntu:17.10,1.0.2g-1ubuntu2
2502,openssl,CVE-2016-0799,ubuntu:17.10,1.0.2g-1ubuntu2
2503,openssl,CVE-2017-3737,ubuntu:17.10,1.0.2g-1ubuntu13.3
2504,openssl,CVE-2014-3571,ubuntu:17.10,1.0.1f-1ubuntu10
2505,openssl,CVE-2016-2182,ubuntu:17.04,1.0.2g-1ubuntu9
2506,openssl,CVE-2016-2180,ubuntu:17.04,1.0.2g-1ubuntu9
2507,openssl,CVE-2015-0204,ubuntu:17.04,1.0.1f-1ubuntu10
2508,openssl,CVE-2016-2183,ubuntu:17.04,1.0.2g-1ubuntu9
2509,openssl,CVE-2014-8275,ubuntu:17.04,1.0.1f-1ubuntu10
2510,openssl,CVE-2015-0292,ubuntu:17.04,1.0.1f-1ubuntu11
2511,openssl,CVE-2016-2842,ubuntu:17.04,1.0.2g-1ubuntu2
2512,openssl,CVE-2015-1791,ubuntu:17.04,1.0.2c-1ubuntu1
2513,openssl,CVE-2016-0702,ubuntu:17.04,1.0.2g-1ubuntu2
2514,openssl,CVE-2016-2106,ubuntu:17.04,1.0.2g-1ubuntu5
2515,openssl,CVE-2015-0288,ubuntu:17.04,1.0.1f-1ubuntu11
2516,openssl,CVE-2015-0289,ubuntu:17.04,1.0.1f-1ubuntu11
2517,openssl,CVE-2016-2181,ubuntu:17.04,1.0.2g-1ubuntu9
2518,openssl,CVE-2015-0293,ubuntu:17.04,1.0.1f-1ubuntu11
2519,openssl,CVE-2016-2108,ubuntu:17.04,1.0.2g-1ubuntu5
2520,openssl,CVE-2016-2109,ubuntu:17.04,1.0.2g-1ubuntu5
2521,openssl,CVE-2014-3505,ubuntu:17.04,1.0.1f-1ubuntu7
2522,openssl,CVE-2016-2179,ubuntu:17.04,1.0.2g-1ubuntu9
2523,openssl,CVE-2017-3735,ubuntu:17.04,1.0.2g-1ubuntu11.3
2524,openssl,CVE-2015-1792,ubuntu:17.04,1.0.2c-1ubuntu1
2525,openssl,CVE-2015-0209,ubuntu:17.04,1.0.1f-1ubuntu11
2526,openssl,CVE-2014-3507,ubuntu:17.04,1.0.1f-1ubuntu7
2527,openssl,CVE-2016-2107,ubuntu:17.04,1.0.2g-1ubuntu5
2528,openssl,CVE-2014-3571,ubuntu:17.04,1.0.1f-1ubuntu10
2529,openssl,CVE-2015-0287,ubuntu:17.04,1.0.1f-1ubuntu11
2530,openssl,CVE-2014-3506,ubuntu:17.04,1.0.1f-1ubuntu7
2531,openssl,CVE-2016-6302,ubuntu:17.04,1.0.2g-1ubuntu9
2532,openssl,CVE-2014-3567,ubuntu:17.04,1.0.1f-1ubuntu9
2533,openssl,CVE-2016-6303,ubuntu:17.04,1.0.2g-1ubuntu9
2534,openssl,CVE-2014-3566,ubuntu:17.04,1.0.1f-1ubuntu9
2535,openssl,CVE-2016-2177,ubuntu:17.04,1.0.2g-1ubuntu9
2536,openssl,CVE-2015-0286,ubuntu:17.04,1.0.1f-1ubuntu11
2537,openssl,CVE-2016-0797,ubuntu:17.04,1.0.2g-1ubuntu2
2538,openssl,CVE-2015-3195,ubuntu:17.04,1.0.2e-1ubuntu1
2539,openssl,CVE-2014-3569,ubuntu:17.04,1.0.1f-1ubuntu10
2540,openssl,CVE-2016-2178,ubuntu:17.04,1.0.2g-1ubuntu9
2541,openssl,CVE-2015-1790,ubuntu:17.04,1.0.2c-1ubuntu1
2542,openssl,CVE-2016-6306,ubuntu:17.04,1.0.2g-1ubuntu9
2543,openssl,CVE-2015-1788,ubuntu:17.04,1.0.2c-1ubuntu1
2544,openssl,CVE-2016-6304,ubuntu:17.04,1.0.2g-1ubuntu9
2545,openssl,CVE-2017-3738,ubuntu:17.04,1.0.2g-1ubuntu11.4
2546,openssl,CVE-2016-8610,ubuntu:17.04,1.0.2g-1ubuntu11
2547,openssl,CVE-2017-3731,ubuntu:17.04,1.0.2g-1ubuntu11
2548,openssl,CVE-2016-0799,ubuntu:17.04,1.0.2g-1ubuntu2
2549,openssl,CVE-2016-2105,ubuntu:17.04,1.0.2g-1ubuntu5
2550,openssl,CVE-2014-3572,ubuntu:17.04,1.0.1f-1ubuntu10
2551,openssl,CVE-2017-3736,ubuntu:17.04,1.0.2g-1ubuntu11.3
2552,openssl,CVE-2014-3570,ubuntu:17.04,1.0.1f-1ubuntu10
2553,openssl,CVE-2017-3737,ubuntu:17.04,1.0.2g-1ubuntu11.4
2554,openssl,CVE-2014-3508,ubuntu:17.04,1.0.1f-1ubuntu7
2555,openssl,CVE-2014-3510,ubuntu:17.04,1.0.1f-1ubuntu7
2556,openssl,CVE-2014-3568,ubuntu:17.04,1.0.1f-1ubuntu9
2557,openssl,CVE-2015-1789,ubuntu:17.04,1.0.2c-1ubuntu1
2558,openssl,CVE-2016-2181,ubuntu:14.04,1.0.1f-1ubuntu2.20
2559,openssl,CVE-2018-5407,ubuntu:14.04,1.0.1f-1ubuntu2.27
2560,openssl,CVE-2015-0289,ubuntu:14.04,1.0.1f-1ubuntu2.11
2561,openssl,CVE-2014-3512,ubuntu:14.04,1.0.1f-1ubuntu2.5
2562,openssl,CVE-2015-0288,ubuntu:14.04,1.0.1f-1ubuntu2.11
2563,openssl,CVE-2015-4000,ubuntu:14.04,1.0.1f-1ubuntu2.12
2564,openssl,CVE-2016-2106,ubuntu:14.04,1.0.1f-1ubuntu2.19
2565,openssl,CVE-2016-0702,ubuntu:14.04,1.0.1f-1ubuntu2.18
2566,openssl,CVE-2019-1559,ubuntu:14.04,#MAXV#
2567,openssl,CVE-2014-3470,ubuntu:14.04,1.0.1f-1ubuntu2.2
2568,openssl,CVE-2015-1791,ubuntu:14.04,1.0.1f-1ubuntu2.15
2569,openssl,CVE-2016-2842,ubuntu:14.04,1.0.1f-1ubuntu2.18
2570,openssl,CVE-2015-0292,ubuntu:14.04,1.0.1f-1ubuntu2.11
2571,openssl,CVE-2015-0205,ubuntu:14.04,1.0.1f-1ubuntu2.8
2572,openssl,CVE-2013-0169,ubuntu:14.04,1.0.1c-4ubuntu8
2573,openssl,CVE-2014-8275,ubuntu:14.04,1.0.1f-1ubuntu2.8
2574,openssl,CVE-2016-2183,ubuntu:14.04,1.0.1f-1ubuntu2.20
2575,openssl,CVE-2015-0204,ubuntu:14.04,1.0.1f-1ubuntu2.8
2576,openssl,CVE-2016-2180,ubuntu:14.04,1.0.1f-1ubuntu2.20
2577,openssl,CVE-2016-2182,ubuntu:14.04,1.0.1f-1ubuntu2.20
