,Unnamed: 0,index,Package,Vulnerability,OS,Package_Version,OS_base_name,Date_Reported,Date_Fixed,Days_For_Fix
813,3631,3631,binutils,CVE-2018-12934,debian:9,#MAXV#,debian,2018-04-13,,
814,3632,3632,binutils,CVE-2018-9996,debian:9,#MAXV#,debian,2018-04-09,,
815,3633,3633,binutils,CVE-2018-18701,debian:9,#MAXV#,debian,2018-10-29,,
816,3634,3634,binutils,CVE-2016-2226,debian:9,2.27.51.20161102-1,debian,2016-05-05,,
817,3635,3635,binutils,CVE-2017-8397,debian:9,2.28-5,debian,2017-05-01,,
818,3636,3636,binutils,CVE-2018-20673,debian:9,#MAXV#,debian,2019-01-04,,
819,3637,3637,binutils,CVE-2017-12799,debian:9,#MAXV#,debian,2017-08-09,,
820,3638,3638,binutils,CVE-2008-2310,debian:9,2.18.1~cvs20080103-1,debian,2008-06-30,,
821,3639,3639,binutils,CVE-2017-16827,debian:9,#MAXV#,debian,2017-11-17,,
822,3640,3640,binutils,CVE-2017-15023,debian:9,#MAXV#,debian,2017-10-04,,
823,3641,3641,binutils,CVE-2017-9954,debian:9,#MAXV#,debian,2017-06-24,,
824,3642,3642,binutils,CVE-2017-9043,debian:9,#MAXV#,debian,2017-05-12,,
825,3643,3643,binutils,CVE-2016-6131,debian:9,2.27.51.20161102-1,debian,2016-06-30,,
826,3644,3644,binutils,CVE-2017-9742,debian:9,#MAXV#,debian,2017-06-20,,
827,3645,3645,binutils,CVE-2018-10534,debian:9,#MAXV#,debian,2018-04-24,,
828,3646,3646,binutils,CVE-2017-9040,debian:9,#MAXV#,debian,2017-05-12,,
829,3647,3647,binutils,CVE-2017-12453,debian:9,#MAXV#,debian,2017-07-21,,
830,3648,3648,binutils,CVE-2017-16829,debian:9,#MAXV#,debian,2017-11-17,,
831,3650,3650,binutils,CVE-2017-9750,debian:9,#MAXV#,debian,2017-06-13,,
832,3651,3651,binutils,CVE-2019-9075,debian:9,#MAXV#,debian,2019-03-01,,
833,3652,3652,binutils,CVE-2017-12448,debian:9,#MAXV#,debian,2017-07-19,,
834,3653,3653,binutils,CVE-2018-18483,debian:9,#MAXV#,debian,2018-10-16,,
835,3654,3654,binutils,CVE-2017-8394,debian:9,2.28-5,debian,2017-05-01,,
836,3655,3655,binutils,CVE-2005-4807,debian:9,2.17-1,debian,2005-07-18,,
837,3656,3656,binutils,CVE-2017-9747,debian:9,#MAXV#,debian,2017-06-13,,
838,3657,3657,binutils,CVE-2017-16832,debian:9,#MAXV#,debian,2017-11-01,,
839,3658,3658,binutils,CVE-2017-12451,debian:9,#MAXV#,debian,2017-07-19,,
840,3659,3659,binutils,CVE-2018-20623,debian:9,#MAXV#,debian,2018-12-31,,
841,3660,3660,binutils,CVE-2017-12454,debian:9,#MAXV#,debian,2017-07-21,,
842,3661,3661,binutils,CVE-2018-20651,debian:9,#MAXV#,debian,2018-12-31,,
843,3662,3662,binutils,CVE-2017-7223,debian:9,2.27.51.20161212-1,debian,2017-03-22,,
844,3663,3663,binutils,CVE-2019-9071,debian:9,#MAXV#,debian,2019-02-19,,
845,3664,3664,binutils,CVE-2017-17080,debian:9,#MAXV#,debian,2017-11-30,,
846,3665,3665,binutils,CVE-2017-13710,debian:9,#MAXV#,debian,2017-08-14,,
847,3666,3666,binutils,CVE-2018-7569,debian:9,#MAXV#,debian,2018-02-23,,
848,3667,3667,binutils,CVE-2018-12700,debian:9,#MAXV#,debian,2018-04-18,,
849,3668,3668,binutils,CVE-2017-15024,debian:9,#MAXV#,debian,2017-10-04,,
850,3669,3669,binutils,CVE-2017-8395,debian:9,2.28-5,debian,2017-05-01,,
851,3670,3670,binutils,CVE-2017-9039,debian:9,#MAXV#,debian,2017-05-12,,
852,3671,3671,binutils,CVE-2012-3509,debian:9,2.22-8,debian,2012-08-29,,
853,3673,3673,binutils,CVE-2017-9751,debian:9,#MAXV#,debian,2017-06-13,,
854,3674,3674,binutils,CVE-2017-9749,debian:9,#MAXV#,debian,2017-06-13,,
855,3675,3675,binutils,CVE-2017-6969,debian:9,2.28-3,debian,2017-03-17,,
856,3676,3676,binutils,CVE-2017-15225,debian:9,#MAXV#,debian,2017-09-26,,
857,3677,3677,binutils,CVE-2017-9041,debian:9,#MAXV#,debian,2017-05-12,,
858,3678,3678,binutils,CVE-2017-9746,debian:9,#MAXV#,debian,2017-06-13,,
859,3679,3679,binutils,CVE-2017-7303,debian:9,2.27.51.20161212-1,debian,2016-12-06,,
860,3680,3680,binutils,CVE-2017-15021,debian:9,#MAXV#,debian,2017-10-04,,
861,3681,3681,binutils,CVE-2017-14529,debian:9,#MAXV#,debian,2017-09-17,,
862,3682,3682,binutils,CVE-2017-15025,debian:9,#MAXV#,debian,2017-10-04,,
863,3683,3683,binutils,CVE-2018-10373,debian:9,#MAXV#,debian,2018-04-14,,
864,3685,3685,binutils,CVE-2018-6872,debian:9,#MAXV#,debian,2018-02-05,,
865,3686,3686,binutils,CVE-2017-9752,debian:9,#MAXV#,debian,2017-06-13,,
866,3687,3687,binutils,CVE-2017-12457,debian:9,#MAXV#,debian,2017-07-26,,
867,3688,3688,binutils,CVE-2014-8501,debian:9,2.24.90.20141104-1,debian,2014-10-31,,
868,3689,3689,binutils,CVE-2017-15996,debian:9,#MAXV#,debian,2017-10-29,,
869,3690,3690,binutils,CVE-2017-9044,debian:9,#MAXV#,debian,2017-05-12,,
870,3691,3691,binutils,CVE-2018-18309,debian:9,#MAXV#,debian,2018-10-14,,
871,3692,3692,binutils,CVE-2017-9754,debian:9,#MAXV#,debian,2017-06-13,,
872,3693,3693,binutils,CVE-2006-2362,debian:9,2.17-1,debian,2006-05-23,,
873,3694,3694,binutils,CVE-2017-17126,debian:9,#MAXV#,debian,2017-11-28,,
874,3695,3695,binutils,CVE-2017-9744,debian:9,#MAXV#,debian,2017-06-13,,
875,3696,3696,binutils,CVE-2017-14940,debian:9,#MAXV#,debian,2017-09-24,,
876,3697,3697,binutils,CVE-2017-14930,debian:9,#MAXV#,debian,2017-09-27,,
877,3698,3698,binutils,CVE-2018-7570,debian:9,#MAXV#,debian,2018-02-23,,
878,3699,3699,binutils,CVE-2017-14933,debian:9,#MAXV#,debian,2017-09-27,,
879,3700,3700,binutils,CVE-2005-4808,debian:9,2.17-1,debian,2005-09-26,,
880,3701,3701,binutils,CVE-2017-7224,debian:9,2.27.51.20161201-1,debian,2017-03-22,,
881,3702,3702,binutils,CVE-2017-12967,debian:9,#MAXV#,debian,2017-06-07,,
882,3703,3703,binutils,CVE-2018-6759,debian:9,#MAXV#,debian,2018-02-06,,
883,3704,3704,binutils,CVE-2017-9745,debian:9,#MAXV#,debian,2017-06-13,,
884,3705,3705,binutils,CVE-2017-7225,debian:9,2.27.51.20161201-1,debian,2017-03-22,,
885,3706,3706,binutils,CVE-2017-14333,debian:9,#MAXV#,debian,2017-09-12,,
886,3707,3707,binutils,CVE-2017-14729,debian:9,#MAXV#,debian,2017-09-25,,
887,3708,3708,binutils,CVE-2017-7300,debian:9,2.27.51.20161212-1,debian,2016-12-06,,
888,3710,3710,binutils,CVE-2016-4487,debian:9,2.27.51.20161102-1,debian,2016-05-05,,
889,3711,3711,binutils,CVE-2017-15938,debian:9,#MAXV#,debian,2017-10-27,,
890,3713,3713,binutils,CVE-2017-8421,debian:9,2.28-5,debian,2017-04-27,,
891,3714,3714,binutils,CVE-2019-14250,debian:9,#MAXV#,debian,2019-07-23,,
892,3715,3715,binutils,CVE-2019-17451,debian:9,#MAXV#,debian,2019-10-07,,
893,3716,3716,binutils,CVE-2019-17450,debian:9,#MAXV#,debian,2019-10-08,,
894,4398,4398,binutils,CVE-2018-12641,ubuntu:16.04,#MAXV#,ubuntu,2018-04-18,,
895,4399,4399,binutils,CVE-2017-15939,ubuntu:16.04,#MAXV#,ubuntu,2017-10-27,,
896,4581,4581,binutils,ELSA-2019-2075,oracle:7,0:2.27-41.base.0.1.el7,oracle,,,
897,4582,4582,binutils,ELSA-2018-3032,oracle:7,0:2.27-34.base.0.1.el7,oracle,,,
898,4583,4583,binutils,ELSA-2015-2079,oracle:7,0:2.23.52.0.1-55.el7,oracle,,,
899,4584,4584,binutils,RHSA-2018:3032,centos:7,0:2.27-34.base.el7,centos,,,
900,4585,4585,binutils,RHSA-2015:2079,centos:7,0:2.23.52.0.1-55.el7,centos,,,
901,4586,4586,binutils,RHSA-2019:2075,centos:7,0:2.27-41.base.el7,centos,,,
902,4587,4587,procps,CVE-2018-1126,debian:unstable,2:3.3.15-1,debian,2018-05-17,2018-06-05,19.0
903,4588,4588,procps,CVE-2018-1123,debian:unstable,2:3.3.15-1,debian,2018-05-17,2018-06-05,19.0
904,4589,4589,procps,CVE-2018-1125,debian:unstable,2:3.3.15-1,debian,2018-05-17,2018-06-05,19.0
905,4590,4590,procps,CVE-2018-1122,debian:unstable,2:3.3.15-1,debian,2018-05-17,2018-06-05,19.0
906,4591,4591,procps,CVE-2018-1124,debian:unstable,2:3.3.15-1,debian,2018-05-17,2018-06-05,19.0
907,4632,4632,procps,ELSA-2018-1777,oracle:6,0:3.2.8-45.0.1.el6_9.3,oracle,,,
908,4633,4633,procps,RHSA-2018:1777,centos:6,0:3.2.8-45.el6_9.3,centos,,,
909,4634,4634,iputils,CVE-2010-2529,debian:unstable,3:20100418-2,debian,2010-07-26,2011-09-13,414.0
910,4644,4644,jq,CVE-2016-4074,alpine:v3.10,1.6_rc1-r0,alpine,2016-04-24,,
911,4651,4651,jq,CVE-2015-8863,debian:unstable,1.5+dfsg-1.1,debian,2016-04-21,2017-01-21,275.0
912,4663,4663,gcc,ELSA-2018-0849,oracle:7,0:4.8.5-28.0.1.el7,oracle,,,
913,4664,4664,gcc,ELSA-2011-0025,oracle:5,0:4.1.2-50.el5,oracle,,,
914,4665,4665,gcc,ELSA-2010-0039,oracle:5,0:4.1.2-46.el5_4.2,oracle,,,
915,4666,4666,gcc,RHSA-2011:0025,centos:5,0:4.1.2-50.el5,centos,2010-06-08,,
916,4667,4667,gcc,RHSA-2010:0039,centos:5,0:4.1.2-46.el5_4.2,centos,2009-11-25,,
917,4668,4668,gcc,RHSA-2018:0849,centos:7,0:4.8.5-28.el7,centos,,,
918,4669,4669,htop,CVE-2008-5076,debian:unstable,0.8.1-2,debian,2008-11-01,,
919,4673,4673,wget,CVE-2018-20483,alpine:v3.9,1.20.1-r0,alpine,2018-12-26,,
920,4674,4674,wget,CVE-2017-13090,alpine:v3.9,1.19.2-r0,alpine,2017-08-22,,
921,4675,4675,wget,CVE-2018-0494,alpine:v3.9,1.19.5-r0,alpine,2018-05-06,,
922,4676,4676,wget,CVE-2017-6508,alpine:v3.9,1.19.1-r1,alpine,2017-03-06,,
923,4682,4682,wget,CVE-2016-4971,alpine:v3.4,1.17.1-r1,alpine,2016-06-09,,
924,4685,4685,wget,CVE-2017-13089,alpine:v3.4,1.18-r2,alpine,2017-08-22,,
925,4701,4701,wget,CVE-2019-5953,alpine:v3.10,1.20.3-r0,alpine,2019-04-03,,
926,4704,4704,wget,CVE-2004-1487,debian:9,1.9.1-11,debian,2004-12-09,,
927,4706,4706,wget,CVE-2005-3185,debian:9,1.10.2-1,debian,2005-10-13,,
928,4707,4707,wget,CVE-2009-3490,debian:9,1.12-1,debian,2009-07-30,,
929,4708,4708,wget,CVE-2014-4877,debian:9,1.16-1,debian,2014-10-27,2016-09-17,691.0
930,4711,4711,wget,CVE-2004-2014,debian:9,1.9.1-12,debian,2004-05-16,,
931,4712,4712,wget,CVE-2004-1488,debian:9,1.9.1-11,debian,2004-12-09,,
932,4713,4713,wget,CVE-2002-1344,debian:9,1.8.2-8,debian,2002-12-10,,
933,4715,4715,wget,CVE-2002-1565,debian:9,1.8.2-8,debian,2002-12-12,,
934,4716,4716,wget,CVE-2010-2252,debian:9,1.12-2.1,debian,2010-05-17,,
935,4718,4718,wget,CVE-2006-6719,debian:9,1.13-1,debian,2006-12-18,,
936,4720,4720,wget,CVE-2016-7098,debian:9,1.18-4,debian,2016-08-27,2017-06-14,291.0
937,4815,4815,wget,ELSA-2014-1764,oracle:7,0:1.14-10.el7_0.1,oracle,,,
938,4816,4816,wget,ELSA-2016-2587,oracle:7,0:1.14-13.el7,oracle,,,
939,4817,4817,wget,ELSA-2019-1228,oracle:7,0:1.14-18.el7_6.1,oracle,,,
940,4818,4818,wget,ELSA-2018-3052,oracle:7,0:1.14-18.el7,oracle,,,
941,4819,4819,wget,ELSA-2017-3075,oracle:7,0:1.14-15.el7_4.1,oracle,,,
942,4820,4820,wget,ELSA-2019-0983,oracle:8,0:1.19.5-7.0.1.el8_0.1,oracle,,,
943,4821,4821,wget,ELSA-2009-1549,oracle:5,0:1.11.4-2.el5_4.1,oracle,,,
944,4822,4822,wget,ELSA-2014-0151,oracle:6,0:1.12-1.11.el6_5,oracle,,,
945,4824,4824,wget,RHSA-2018:3052,centos:7,0:1.14-18.el7,centos,,,
946,4825,4825,wget,RHSA-2016:2587,centos:7,0:1.14-13.el7,centos,2016-06-09,,
947,4826,4826,wget,RHSA-2017:3075,centos:7,0:1.14-15.el7_4.1,centos,,,
948,4827,4827,wget,RHSA-2014:1764,centos:7,0:1.14-10.el7_0.1,centos,2014-10-27,,
949,4828,4828,wget,RHSA-2019:1228,centos:7,0:1.14-18.el7_6.1,centos,,,
950,4829,4829,wget,RHSA-2014:0151,centos:6,0:1.12-1.11.el6_5,centos,2010-05-17,,
951,4831,4831,wget,RHSA-2019:0983,centos:8,0:1.19.5-7.el8_0.1,centos,,,
952,4832,4832,wget,RHSA-2009:1549,centos:5,0:1.11.4-2.el5_4.1,centos,2009-07-30,,
953,4833,4833,gnupg,CVE-2018-12020,alpine:v3.9,2.2.8-r0,alpine,2018-06-08,,
954,4840,4840,gnupg,CVE-2007-1263,debian:8,1.4.6-2,debian,2007-03-05,,
955,4841,4841,gnupg,CVE-2006-3082,debian:8,1.4.3-2,debian,2006-06-09,,
956,4842,4842,gnupg,CVE-2014-3591,debian:8,1.4.18-7,debian,2016-01-04,2016-11-15,316.0
957,4843,4843,gnupg,CVE-2017-7526,debian:8,1.4.18-7+deb8u4,debian,2017-07-06,2018-06-23,352.0
958,4844,4844,gnupg,CVE-2012-6085,debian:8,1.4.12-7,debian,2013-01-02,,
959,4846,4846,gnupg,CVE-2006-6235,debian:8,1.4.6-1,debian,2006-12-06,,
960,4847,4847,gnupg,CVE-2018-6829,debian:8,#MAXV#,debian,2018-02-07,,
961,4848,4848,gnupg,CVE-2015-0837,debian:8,1.4.18-7,debian,2016-01-04,2016-11-15,316.0
962,4849,4849,gnupg,CVE-2006-0455,debian:8,1.4.2.2-1,debian,2006-02-15,,
963,4850,4850,gnupg,CVE-2003-0971,debian:8,1.2.4-1,debian,2003-11-27,,
964,4851,4851,gnupg,CVE-2003-0255,debian:8,1.2.2,debian,2003-05-03,,
965,4852,4852,gnupg,CVE-2013-4351,debian:8,1.4.15-1,debian,2013-10-11,2013-10-20,9.0
966,4853,4853,gnupg,CVE-2014-4617,debian:8,1.4.16-1.2,debian,2014-06-24,2014-07-13,19.0
967,4854,4854,gnupg,CVE-2006-3746,debian:8,1.4.5-1,debian,2006-08-01,,
968,4855,4855,gnupg,CVE-2006-0049,debian:8,1.4.2.2-1,debian,2006-03-09,,
969,4856,4856,gnupg,CVE-2015-1607,debian:8,1.4.18-7,debian,2015-02-14,2016-11-15,640.0
970,4857,4857,gnupg,CVE-2013-4242,debian:8,1.4.14-1,debian,2013-07-25,,
971,4858,4858,gnupg,CVE-2013-4576,debian:8,1.4.15-3,debian,2013-12-18,,
972,4859,4859,gnupg,CVE-2013-4402,debian:8,1.4.15-1,debian,2013-10-05,2013-10-20,15.0
973,4860,4860,gnupg,CVE-2005-0366,debian:8,1.4.1-1,debian,2005-02-11,,
974,4861,4861,gnupg,CVE-2016-6313,debian:8,1.4.18-7+deb8u2,debian,2016-08-17,,
975,4862,4862,gnupg,CVE-2006-6169,debian:8,1.4.5-3,debian,2006-11-27,,
976,4863,4863,gnupg,CVE-2014-5270,debian:8,1.4.16-1,debian,2014-08-11,2014-03-17,147.0
977,4864,4864,gnupg,CVE-2015-1606,debian:8,1.4.18-7,debian,2015-02-14,2016-11-15,640.0
978,4891,4891,gnupg,CVE-2019-13050,ubuntu:14.04,#MAXV#,ubuntu,2019-07-09,,
979,4906,4906,gnupg,ELSA-2013-1458,oracle:5,0:1.4.5-18.el5_10,oracle,,,
980,4907,4907,gnupg,ELSA-2007-0107,oracle:5,0:1.4.5-13,oracle,,,
981,4908,4908,gnupg,ELSA-2014-0016,oracle:5,0:1.4.5-18.el5_10.1,oracle,,,
982,4909,4909,gnupg,RHSA-2014:0016,centos:5,0:1.4.5-18.el5_10.1,centos,2013-12-18,,
983,4910,4910,gnupg,RHSA-2013:1458,centos:5,0:1.4.5-18.el5_10,centos,2013-07-25,,
984,4911,4911,gnupg,RHSA-2007:0107,centos:5,0:1.4.5-13,centos,2007-03-05,,
985,4912,4912,mcrypt,CVE-2012-4527,debian:unstable,2.6.8-1.3,debian,2012-10-18,2018-12-12,2246.0
986,4913,4913,mcrypt,CVE-2012-4426,debian:unstable,2.6.8-1.1,debian,2012-09-06,2012-09-18,12.0
987,4914,4914,mcrypt,CVE-2012-4409,debian:unstable,2.6.8-1.1,debian,2012-09-06,2012-09-18,12.0
988,4924,4924,gd,CVE-2018-5711,alpine:v3.10,2.2.5-r2,alpine,2018-01-16,,
989,4925,4925,gd,CVE-2018-1000222,alpine:v3.10,2.2.5-r1,alpine,2018-07-14,,
990,4926,4926,gd,CVE-2019-6978,alpine:v3.10,2.2.5-r2,alpine,2019-01-15,,
991,4927,4927,gd,CVE-2019-6977,alpine:v3.10,2.2.5-r2,alpine,2019-01-15,,
992,4942,4942,gd,CVE-2017-7890,alpine:v3.6,2.2.5-r0,alpine,2017-04-13,,
993,4943,4943,gd,CVE-2017-6362,alpine:v3.6,2.2.5-r0,alpine,2017-02-28,,
994,4946,4946,gd,CVE-2016-6912,alpine:v3.5,2.2.4-r0,alpine,2017-01-26,,
995,4947,4947,gd,CVE-2016-10166,alpine:v3.5,2.2.4-r0,alpine,2017-01-28,,
996,4949,4949,gd,CVE-2016-10168,alpine:v3.5,2.2.4-r0,alpine,2017-01-28,,
997,4950,4950,gd,CVE-2016-6906,alpine:v3.5,2.2.4-r0,alpine,2017-03-15,,
998,4951,4951,gd,CVE-2016-10167,alpine:v3.5,2.2.4-r0,alpine,2017-01-28,,
999,4953,4953,gd,CVE-2016-9317,alpine:v3.5,2.2.4-r0,alpine,2017-01-26,,
1000,4955,4955,gd,CVE-2016-5116,alpine:v3.3,2.2.1-r2,alpine,2016-05-29,,
1001,4959,4959,gd,CVE-2016-6128,alpine:v3.3,2.2.1-r2,alpine,2016-06-29,,
1002,4960,4960,gd,CVE-2016-5766,alpine:v3.3,2.2.1-r2,alpine,2016-06-23,,
1003,4962,4962,gd,CVE-2015-8874,alpine:v3.3,2.2.1-r2,alpine,2016-05-16,,
1004,4963,4963,gd,CVE-2016-3074,alpine:v3.3,2.2.1-r2,alpine,2016-04-21,,
1005,4964,4964,gd,CVE-2016-6214,alpine:v3.3,2.2.1-r2,alpine,2016-07-13,,
1006,4965,4965,gd,CVE-2016-6161,alpine:v3.3,2.2.1-r2,alpine,2016-07-05,,
1007,4969,4969,gd,CVE-2016-7568,alpine:v3.4,2.2.3-r1,alpine,2016-09-09,,
1008,4976,4976,gd,CVE-2016-6132,alpine:v3.4,2.2.3-r0,alpine,2016-06-30,,
1009,4977,4977,gd,CVE-2016-5767,alpine:v3.4,2.2.2-r0,alpine,2016-06-23,,
1010,4980,4980,gd,CVE-2016-6207,alpine:v3.4,2.2.3-r0,alpine,2016-08-03,,
1011,4985,4985,gd,ELSA-2010-0003,oracle:5,0:2.0.33-9.4.el5_4.2,oracle,,,
1012,4986,4986,gd,ELSA-2008-0146,oracle:5,0:2.0.33-9.4.el5_1.1,oracle,,,
1013,4987,4987,gd,RHSA-2008:0146,centos:5,0:2.0.33-9.4.el5_1.1,centos,2007-04-04,,
1014,4988,4988,gd,RHSA-2010:0003,centos:5,0:2.0.33-9.4.el5_4.2,centos,2009-10-16,,
1015,4989,4989,postgresql,CVE-2017-7548,alpine:v3.10,9.6.4-r0,alpine,2017-08-10,,
1016,4990,4990,postgresql,CVE-2019-10164,alpine:v3.10,11.4-r0,alpine,2019-09-24,,
1017,4991,4991,postgresql,CVE-2018-10925,alpine:v3.10,10.5-r0,alpine,2018-08-09,,
1018,4992,4992,postgresql,CVE-2019-10129,alpine:v3.10,11.3-r0,alpine,2019-05-09,,
1019,4993,4993,postgresql,CVE-2018-1058,alpine:v3.10,10.3-r0,alpine,2018-02-20,,
1020,4994,4994,postgresql,CVE-2017-15099,alpine:v3.10,10.1-r0,alpine,2017-11-09,,
1021,4995,4995,postgresql,CVE-2017-15098,alpine:v3.10,10.1-r0,alpine,2017-11-09,,
1022,4996,4996,postgresql,CVE-2018-1052,alpine:v3.10,10.2-r0,alpine,2018-02-08,,
1023,4997,4997,postgresql,CVE-2017-7547,alpine:v3.10,9.6.4-r0,alpine,2017-08-10,,
1024,4998,4998,postgresql,CVE-2017-7485,alpine:v3.10,9.6.3-r0,alpine,2017-05-12,,
1025,4999,4999,postgresql,CVE-2018-16850,alpine:v3.10,11.1-r0,alpine,2018-11-13,,
1026,5000,5000,postgresql,CVE-2018-10915,alpine:v3.10,10.5-r0,alpine,2018-08-09,,
1027,5001,5001,postgresql,CVE-2018-1053,alpine:v3.10,10.2-r0,alpine,2018-02-08,,
1028,5002,5002,postgresql,CVE-2017-7546,alpine:v3.10,9.6.4-r0,alpine,2017-08-10,,
1029,5003,5003,postgresql,CVE-2017-7486,alpine:v3.10,9.6.3-r0,alpine,2017-05-12,,
1030,5004,5004,postgresql,CVE-2017-7484,alpine:v3.10,9.6.3-r0,alpine,2017-05-12,,
1031,5005,5005,postgresql,CVE-2018-1115,alpine:v3.10,10.4-r0,alpine,2018-04-30,,
1032,5006,5006,postgresql,CVE-2019-10130,alpine:v3.10,11.3-r0,alpine,2019-05-09,,
1033,5103,5103,postgresql,ELSA-2015-1194,oracle:7,0:9.2.13-1.el7_1,oracle,,,
1034,5104,5104,postgresql,ELSA-2015-0750,oracle:7,0:9.2.10-2.el7_1,oracle,,,
1035,5105,5105,postgresql,ELSA-2015-2078,oracle:7,0:9.2.14-1.el7_1,oracle,,,
1036,5106,5106,postgresql,ELSA-2017-1983,oracle:7,0:9.2.21-1.el7,oracle,,,
1037,5107,5107,postgresql,ELSA-2017-3402,oracle:7,0:9.2.23-3.el7_4,oracle,,,
1038,5108,5108,postgresql,ELSA-2016-0346,oracle:7,0:9.2.15-1.el7_2,oracle,,,
1039,5109,5109,postgresql,ELSA-2018-2557,oracle:7,0:9.2.24-1.el7_5,oracle,,,
1040,5110,5110,postgresql,ELSA-2017-2728,oracle:7,0:9.2.23-1.el7_4,oracle,,,
1041,5111,5111,postgresql,ELSA-2016-2606,oracle:7,0:9.2.18-1.el7,oracle,,,
1042,5112,5112,postgresql,ELSA-2017-2860,oracle:6,0:8.4.20-8.el6_9,oracle,,,
1043,5113,5113,postgresql,ELSA-2016-0347,oracle:6,0:8.4.20-5.el6_7,oracle,,,
1044,5115,5115,postgresql,ELSA-2011-0197,oracle:6,0:8.4.7-1.el6_0.1,oracle,,,
1045,5116,5116,postgresql,ELSA-2013-1475,oracle:6,0:8.4.18-1.el6_4,oracle,,,
1046,5117,5117,postgresql,ELSA-2014-0211,oracle:6,0:8.4.20-1.el6_5,oracle,,,
1047,5118,5118,postgresql,ELSA-2015-2081,oracle:6,0:8.4.20-4.el6_7,oracle,,,
1048,5119,5119,postgresql,ELSA-2012-1037,oracle:6,0:8.4.12-1.el6_2,oracle,,,
1049,5120,5120,postgresql,ELSA-2011-1377,oracle:6,0:8.4.9-1.el6_1.1,oracle,,,
1050,5121,5121,postgresql,ELSA-2012-0678,oracle:6,0:8.4.11-1.el6_2,oracle,,,
1051,5123,5123,postgresql,ELSA-2012-1263,oracle:6,0:8.4.13-1.el6_3,oracle,,,
1052,5125,5125,postgresql,ELSA-2009-1484,oracle:5,0:8.1.18-2.el5_4.1,oracle,,,
1053,5127,5127,postgresql,ELSA-2014-0249,oracle:5,0:8.1.23-10.el5_10,oracle,,,
1054,5128,5128,postgresql,ELSA-2012-1036,oracle:5,0:8.1.23-5.el5_8,oracle,,,
1055,5129,5129,postgresql,ELSA-2010-0742,oracle:5,0:8.1.22-1.el5_5.1,oracle,,,
1056,5130,5130,postgresql,ELSA-2012-0677,oracle:5,0:8.1.23-4.el5_8,oracle,,,
1057,5131,5131,postgresql,ELSA-2010-0429,oracle:5,0:8.1.21-1.el5_5.1,oracle,,,
1058,5132,5132,postgresql,ELSA-2007-0336,oracle:5,0:8.1.9-1.el5,oracle,,,
1059,5133,5133,postgresql,ELSA-2008-0038,oracle:5,0:8.1.11-1.el5_1.1,oracle,,,
1060,5134,5134,postgresql,ELSA-2012-1264,oracle:5,0:8.1.23-6.el5_8,oracle,,,
1061,5135,5135,postgresql,RHSA-2007:0068,centos:5,0:8.1.8-1.el5,centos,2006-10-16,,
1062,5136,5136,postgresql,RHSA-2012:0677,centos:5,0:8.1.23-4.el5_8,centos,2012-02-27,,
1063,5137,5137,postgresql,RHSA-2011:0197,centos:5,0:8.1.23-1.el5_6.1,centos,2011-02-01,,
1064,5138,5138,postgresql,RHSA-2011:1377,centos:5,0:8.1.23-1.el5_7.2,centos,2011-08-18,,
1065,5139,5139,postgresql,RHSA-2008:0038,centos:5,0:8.1.11-1.el5_1.1,centos,2008-01-06,,
1066,5140,5140,postgresql,RHSA-2010:0742,centos:5,0:8.1.22-1.el5_5.1,centos,2010-10-04,,
1067,5141,5141,postgresql,RHSA-2014:0249,centos:5,0:8.1.23-10.el5_10,centos,2014-02-25,,
1068,5142,5142,postgresql,RHSA-2012:1264,centos:5,0:8.1.23-6.el5_8,centos,2012-08-17,,
1069,5143,5143,postgresql,RHSA-2007:0336,centos:5,0:8.1.9-1.el5,centos,2007-04-23,,
1070,5144,5144,postgresql,RHSA-2012:1036,centos:5,0:8.1.23-5.el5_8,centos,2012-05-30,,
1071,5145,5145,postgresql,RHSA-2009:1484,centos:5,0:8.1.18-2.el5_4.1,centos,2009-02-27,,
1072,5146,5146,postgresql,RHSA-2010:0429,centos:5,0:8.1.21-1.el5_5.1,centos,2010-03-16,,
1073,5148,5148,postgresql,RHSA-2012:0678,centos:6,0:8.4.11-1.el6_2,centos,2012-02-27,,
1074,5149,5149,postgresql,RHSA-2012:1263,centos:6,0:8.4.13-1.el6_3,centos,2012-08-17,,
1075,5150,5150,postgresql,RHSA-2016:0347,centos:6,0:8.4.20-5.el6_7,centos,2016-02-11,,
1076,5151,5151,postgresql,RHSA-2014:0211,centos:6,0:8.4.20-1.el6_5,centos,2014-02-20,,
1077,5152,5152,postgresql,RHSA-2013:1475,centos:6,0:8.4.18-1.el6_4,centos,2013-02-07,,
1078,5153,5153,postgresql,RHSA-2015:1194,centos:6,0:8.4.20-3.el6_6,centos,,,
1079,5154,5154,postgresql,RHSA-2015:2081,centos:6,0:8.4.20-4.el6_7,centos,,,
1080,5155,5155,postgresql,RHSA-2010:0908,centos:6,0:8.4.5-1.el6_0.2,centos,2010-10-04,,
1081,5156,5156,postgresql,RHSA-2017:2860,centos:6,0:8.4.20-8.el6_9,centos,,,
1082,5157,5157,postgresql,RHSA-2012:1037,centos:6,0:8.4.12-1.el6_2,centos,2012-05-30,,
1083,5158,5158,postgresql,RHSA-2015:0750,centos:6,0:8.4.20-2.el6_6,centos,2015-02-05,,
1084,5160,5160,postgresql,RHSA-2016:2606,centos:7,0:9.2.18-1.el7,centos,2016-08-11,,
